Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Corn_area
COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,460
COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,"1,620"
COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,"1,224"
COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29, 
COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47, 
COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63, 
COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,850
COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89, 
COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,"1,841"
COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,"3,712"
COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,"1,414"
COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,"1,558"
COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,"8,068"
COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,787
COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,"2,688"
COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,25,"5,442"
COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,956
COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,778
COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,"1,114"
COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1, 
COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,227
COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,"1,80,210"
COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,"2,29,451"
COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,"1,68,874"
COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,"74,757"
COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,"1,99,601"
COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,"98,472"
COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163,"78,614"
COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,"76,415"
COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,"1,50,447"
COUNTY,NEBRASKA,31,EAST,60,CASS,25,"1,41,791"
COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,"1,15,822"
COUNTY,NEBRASKA,31,EAST,60,DODGE,53,"1,58,901"
COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,"35,704"
COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,"1,90,914"
COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,"1,56,158"
COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,"1,09,141"
COUNTY,NEBRASKA,31,EAST,60,NANCE,125,"80,439"
COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,"1,72,895"
COUNTY,NEBRASKA,31,EAST,60,POLK,143,"1,15,514"
COUNTY,NEBRASKA,31,EAST,60,SARPY,153,"40,793"
COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,"2,09,388"
COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,"1,45,119"
COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,"97,790"
COUNTY,NEBRASKA,31,EAST,60,YORK,185,"2,05,988"
COUNTY,NEBRASKA,31,NORTH,20,ARTHUR,5,"2,707"
COUNTY,NEBRASKA,31,NORTH,20,BLAINE,9,"2,098"
COUNTY,NEBRASKA,31,NORTH,20,BOYD,15,"43,129"
COUNTY,NEBRASKA,31,NORTH,20,BROWN,17,"26,413"
COUNTY,NEBRASKA,31,NORTH,20,CHERRY,31,"24,821"
COUNTY,NEBRASKA,31,NORTH,20,GARFIELD,71,"11,579"
COUNTY,NEBRASKA,31,NORTH,20,HOLT,89,"1,85,409"
COUNTY,NEBRASKA,31,NORTH,20,HOOKER,91, 
COUNTY,NEBRASKA,31,NORTH,20,KEYA PAHA,103,"18,009"
COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113,"12,768"
COUNTY,NEBRASKA,31,NORTH,20,LOUP,115,"4,326"
COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,"1,741"
COUNTY,NEBRASKA,31,NORTH,20,ROCK,149,"20,333"
COUNTY,NEBRASKA,31,NORTH,20,THOMAS,171, 
COUNTY,NEBRASKA,31,NORTH,20,WHEELER,183,"23,074"
COUNTY,NEBRASKA,31,NORTHEAST,30,ANTELOPE,3,"1,67,586"
COUNTY,NEBRASKA,31,NORTHEAST,30,BOONE,11,"1,61,778"
COUNTY,NEBRASKA,31,NORTHEAST,30,BURT,21,"1,27,768"
COUNTY,NEBRASKA,31,NORTHEAST,30,CEDAR,27,"1,87,446"
COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39,"1,57,235"
COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,43,"72,655"
COUNTY,NEBRASKA,31,NORTHEAST,30,DIXON,51,"1,04,638"
COUNTY,NEBRASKA,31,NORTHEAST,30,KNOX,107,"1,22,054"
COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119,"1,40,001"
COUNTY,NEBRASKA,31,NORTHEAST,30,PIERCE,139,"1,30,381"
COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,"89,442"
COUNTY,NEBRASKA,31,NORTHEAST,30,THURSTON,173,"95,919"
COUNTY,NEBRASKA,31,NORTHEAST,30,WAYNE,179,"1,23,355"
COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,"23,659"
COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13,"73,378"
COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,"51,059"
COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,45,"9,547"
COUNTY,NEBRASKA,31,NORTHWEST,10,DEUEL,49,"38,663"
COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,69,"32,670"
COUNTY,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,"35,705"
COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,"79,024"
COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,"75,659"
COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,"51,598"
COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,"15,954"
COUNTY,NEBRASKA,31,SOUTH,80,ADAMS,1,"1,76,583"
COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61,"95,304"
COUNTY,NEBRASKA,31,SOUTH,80,FURNAS,65,"1,36,035"
COUNTY,NEBRASKA,31,SOUTH,80,GOSPER,73,"79,571"
COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83,"1,06,321"
COUNTY,NEBRASKA,31,SOUTH,80,KEARNEY,99,"1,39,951"
COUNTY,NEBRASKA,31,SOUTH,80,PHELPS,137,"1,60,892"
COUNTY,NEBRASKA,31,SOUTH,80,WEBSTER,181,"80,618"
COUNTY,NEBRASKA,31,SOUTHEAST,90,CLAY,35,"1,55,125"
COUNTY,NEBRASKA,31,SOUTHEAST,90,FILLMORE,59,"1,77,074"
COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,"1,93,150"
COUNTY,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,"1,29,239"
COUNTY,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,"53,740"
COUNTY,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,"1,02,597"
COUNTY,NEBRASKA,31,SOUTHEAST,90,NUCKOLLS,129,"1,29,666"
COUNTY,NEBRASKA,31,SOUTHEAST,90,OTOE,131,"1,51,572"
COUNTY,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,"68,323"
COUNTY,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147,"1,20,763"
COUNTY,NEBRASKA,31,SOUTHEAST,90,SALINE,151,"1,53,803"
COUNTY,NEBRASKA,31,SOUTHEAST,90,THAYER,169,"1,28,948"
COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29,"1,73,747"
COUNTY,NEBRASKA,31,SOUTHWEST,70,DUNDY,57,"94,093"
COUNTY,NEBRASKA,31,SOUTHWEST,70,FRONTIER,63,"1,00,550"
COUNTY,NEBRASKA,31,SOUTHWEST,70,HAYES,85,"84,391"
COUNTY,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87,"64,659"
COUNTY,NEBRASKA,31,SOUTHWEST,70,KEITH,101,"1,02,772"
COUNTY,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111,"2,01,393"
COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,"2,18,256"
COUNTY,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,"98,278"
COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1, 
COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13, 
COUNTY,NEVADA,32,NORTHWEST,10,LYON,19, 
COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27,"3,429"
COUNTY,NEVADA,32,SOUTH,80,LINCOLN,17,"2,252"
COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3, 
COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9, 
COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15, 
COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17, 
COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19, 
COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,"5,522"
COUNTY,NEW JERSEY,34,CENTRAL,50,MERCER,21,"2,095"
COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,"2,726"
COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,"1,733"
COUNTY,NEW JERSEY,34,CENTRAL,50,OCEAN,29,78
COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,36
COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,"9,042"
COUNTY,NEW JERSEY,34,NORTH,20,MORRIS,27,669
COUNTY,NEW JERSEY,34,NORTH,20,SOMERSET,35,"1,112"
COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,"2,697"
COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,"17,701"
COUNTY,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,677
COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,355
COUNTY,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,193
COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,"6,403"
COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,"5,657"
COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,"18,099"
COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,"6,151"
COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,4
COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37, 
COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,"14,284"
COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57, 
COUNTY,NEW MEXICO,35,NORTHEAST,30,UNION,59,"8,067"
COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45, 
COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55, 
COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61, 
COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17, 
COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,"2,539"
COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53, 
COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,"27,223"
COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,"3,958"
COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,"5,338"
COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,"3,879"
COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,"13,679"
COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,"16,136"
COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,"18,107"
COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,"2,671"
COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,"6,730"
COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,"1,347"
COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,657
COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,"7,365"
COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,"6,052"
COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,"3,901"
COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,74
COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,"4,000"
COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,"5,082"
COUNTY,NEW YORK,36,LONG ISLAND,91,NASSAU,59, 
COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,925
COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,"10,163"
COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,614
COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,"4,463"
COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,"15,335"
COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,"5,478"
COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,"10,224"
COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,"10,678"
COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,"2,312"
COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,"4,759"
COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,189
COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,"2,782"
COUNTY,NEW YORK,36,SOUTHEAST,90,PUTNAM,79, 
COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105, 
COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,"1,288"
COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,19
COUNTY,NEW YORK,36,SOUTHERN,80,BROOME,7,"1,265"
COUNTY,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,"5,298"
COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,"3,693"
COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,"4,255"
COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,"4,821"
COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,"9,779"
COUNTY,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,"7,699"
COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,"14,277"
COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,"31,757"
COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,"9,707"
COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,"25,004"
COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,"30,578"
COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,"21,922"
COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,"23,327"
COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,"28,349"
COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,"31,711"
COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,"26,593"
COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,"21,527"
COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,"16,088"
COUNTY,NEW YORK,36,WESTERN,40,YATES,123,"11,226"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,"39,819"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31, 
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,"21,397"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,"10,098"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,"31,495"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,"8,796"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,"14,015"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,"23,360"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,"15,434"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,"26,956"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,"24,767"
COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,"14,237"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,958
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,"4,638"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,"1,523"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,"4,612"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,"7,085"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,"9,368"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,"1,106"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,"6,778"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,"12,614"
COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,"1,067"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,"12,593"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,29,"17,123"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41,"4,790"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,"11,780"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,DARE,55, 
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,"14,622"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,"4,337"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,"9,833"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,91,"9,063"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,"6,755"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,"2,614"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,"9,409"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139,"16,141"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,"14,056"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,"19,063"
COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,"21,094"
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,468
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,119
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,60
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,"1,004"
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,"13,069"
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189, 
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,"6,557"
COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,"7,907"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,"3,203"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,"1,533"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,243
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,887
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,"1,034"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,"2,644"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,"2,485"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,"3,854"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,"2,245"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,984
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,"1,364"
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,226
COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,899
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,"20,725"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,"8,505"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,"33,984"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,"6,721"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,"38,905"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,"3,578"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,"7,385"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,"8,099"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,"11,638"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,"62,492"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,"36,268"
COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,"5,765"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,"7,351"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,"4,486"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,"4,092"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,310
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,"1,494"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,872
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,735
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,"1,803"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,"2,200"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,"10,615"
COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,"35,399"
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,429
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,"1,750"
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,308
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,731
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,8
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,163
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,"4,114"
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99, 
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,26
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115, 
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,253
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,29
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,18
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,390
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,31
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,292
COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,194
COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,"31,010"
COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,"68,561"
COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,"23,216"
COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,"27,514"
COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,"2,16,020"
COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,"95,691"
COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,"1,94,835"
COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,"3,08,952"
COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,"47,527"
COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,"90,667"
COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,"1,21,132"
COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,"59,722"
COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,"33,095"
COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,"40,023"
COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,"20,860"
COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,"11,125"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,"16,631"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,"1,10,718"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,"36,250"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,"43,721"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,"65,718"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,"18,219"
COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,"50,276"
COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,"1,508"
COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,"3,572"
