,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,CO2,N2O
783,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,0,4114,0,127.9,35.3389062,-82.4663918,564.3895941,1878.830633
784,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,0,0,0,127.9,35.2962391,-83.1388055,0,0
785,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,0,26,0,127.9,35.1436639,-83.3977297,3.566876385,0.109769666
786,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,0,0,0,127.9,35.8482034,-82.6931063,0,0
787,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,0,253,0,127.9,35.6608869,-82.0482171,34.70845097,7.424749493
788,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,0,29,0,127.9,36.0001181,-82.1349028,3.978439044,0.132064774
789,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,0,18,0,127.9,35.2779217,-82.176176,2.469375959,0.060056105
790,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,0,390,0,127.9,35.3994626,-81.9023191,53.50314577,17.35903157
791,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,0,31,0,127.9,35.45819,-83.466275,4.252814151,0.148035003
792,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,0,292,0,127.9,35.1982216,-82.7724889,40.05876555,9.829728315
793,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,0,194,0,127.9,35.8875402,-82.3035673,26.61438533,4.426414368
794,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,3076,411,3753,92.7,35.5438102,-98.0031532,865.8167302,1324.520986
795,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,4001,2714,2501,92.7,35.0507761,-97.8849251,1203.231152,2761.095699
796,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,0,1250,4543,92.7,35.9471931,-97.9641244,551.6382863,485.3096115
797,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,3854,1284,0,92.7,35.6961464,-96.8898429,780.2855286,1897.713408
798,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,0,5476,1050,92.7,34.9756991,-97.481167,797.5011836,3344.031324
799,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,4000,929,0,92.7,35.5533328,-97.4367741,757.7075198,1942.362627
800,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,138,4041,5376,92.7,36.7201825,-98.3087911,1005.68859,2248.960776
801,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,0,17138,23240,92.7,36.3735486,-97.7845975,4209.657035,40533.53095
802,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,3512,5572,16658,92.7,36.7888817,-97.7824914,2710.316125,8984.66501
803,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,6500,17166,5999,92.7,36.8384462,-97.1571626,3768.79789,38045.27045
804,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,912,5402,3379,92.7,36.2860458,-98.4995602,1133.368775,3507.081177
805,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,1680,15576,2343,92.7,36.4129621,-97.2681939,2480.981647,27284.84845
806,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,0,0,1000,92.7,36.374499,-99.2455382,85.8857426,16.10184244
807,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,0,737,0,92.7,36.4118421,-94.8069453,95.19643726,61.10994848
808,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,2623,4956,23450,92.7,36.7621116,-100.4904955,3072.353664,11666.87461
809,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,1408,20532,72559,92.7,36.7475509,-102.5402407,9108.324668,124711.0212
810,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,0,444,628,92.7,36.2468449,-99.7883601,111.2866102,29.0806408
811,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,10193,122984,73509,92.7,36.7390314,-101.4953594,23823.95603,1766051.383
812,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,0,3844,0,92.7,34.1450295,-94.7802324,496.5198166,1640.648665
813,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,19530,5086,3782,92.7,35.131317,-98.3797949,4095.389305,46980.82426
814,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,24829,0,184,92.7,34.6557505,-98.4485103,3974.234117,70937.46807
815,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,8251,754,3240,92.7,34.2907874,-98.3750699,1691.100301,8064.298687
816,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,14843,0,1257,92.7,34.9326334,-99.5435856,2474.344194,25384.08622
817,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,32477,0,321,92.7,34.7486602,-99.8358205,5205.303753,121356.5804
818,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,143950,0,4194,92.7,34.5976018,-99.4370196,23309.82672,2383719.771
819,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,31059,0,10516,92.7,34.9425062,-99.019906,5854.840375,112636.8349
820,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,141190,2345,9640,92.7,34.3835721,-98.9354765,23640.43769,2294933.075
821,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,21534,0,2179,92.7,35.2496723,-99.6946079,3620.261799,53435.15085
822,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,2798,0,934,92.7,35.8970899,-98.4225961,526.2960757,918.3074002
823,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,7755,1634,4284,92.7,35.6286063,-99.0092034,1815.35625,7501.644873
824,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,10201,0,0,92.7,35.6596782,-99.6898104,1626.322287,11982.04785
825,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,48938,0,4595,92.7,35.2917033,-98.9966972,8196.719301,275832.2415
826,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,0,160,0,92.7,35.2301869,-97.3109151,20.66679778,3.048538268
827,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,0,587,0,92.7,35.8830723,-96.3835476,75.82131434,38.92678074
828,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,0,0,1846,92.7,35.8879493,-97.4621935,158.5450808,52.77130144
829,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,0,1932,0,92.7,35.4655548,-96.3102089,249.5515832,415.7330541
830,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,0,0,1263,92.7,36.0721527,-96.9456522,108.4736929,25.23866981
831,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,0,2052,0,92.7,35.1783637,-96.969909,265.0516815,468.8094397
832,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,0,0,0,92.7,35.2084387,-95.1115771,0,0
833,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,0,430,0,92.7,35.0458435,-96.2749675,55.54201902,21.04318393
834,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,0,3787,0,92.7,35.6630196,-95.3927706,489.1572699,1592.428816
835,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,0,818,0,92.7,35.6677078,-95.9690122,105.6590036,75.15983918
836,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,0,618,0,92.7,34.9327085,-95.7625858,79.82550641,43.10299436
837,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,0,8353,0,92.7,35.5035863,-94.7360577,1078.936011,7733.834059
838,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,0,4778,308,92.7,36.7594037,-95.2053495,643.6150573,2535.038444
839,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,0,1227,1681,92.7,36.3047676,-95.2355722,302.8624388,212.2462029
840,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,0,1536,250,92.7,36.7798848,-95.6226184,219.8726943,264.4557952
841,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,0,2414,938,92.7,36.6189659,-96.401338,392.371138,662.4808079
842,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,0,10198,1582,92.7,36.8223646,-94.8186091,1453.121268,11563.65974
843,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,0,0,1996,92.7,36.3151645,-96.7200995,171.4279422,61.47777551
844,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,0,741,420,92.7,36.3781607,-95.6190889,131.7851191,64.93748375
845,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,0,2215,896,92.7,35.9542216,-95.5636238,363.0596071,559.0626078
846,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,0,0,0,92.7,36.6930592,-95.9078261,0,0
847,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59,0,0,5197,92.7,36.7804883,-99.6710032,446.3482043,405.5729072
848,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,0,1284,0,92.7,33.95386,-96.3154827,165.8510522,184.2032631
849,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,0,3913,1051,92.7,34.7258964,-97.3522579,595.6982886,1717.696397
850,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,0,230,0,92.7,34.31888,-96.6752298,29.7085218,6.164261883
851,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,0,0,0,92.7,33.9852998,-97.2526992,0,0
852,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,0,10,15,92.7,34.0497884,-96.7808049,2.579961,0.047992862
853,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,0,99,0,92.7,34.707331,-96.6814853,12.78758112,1.217871483
854,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,0,0,0,92.7,34.4858287,-97.8636045,0,0
855,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,0,1285,0,92.7,34.0246234,-95.52055,165.9802196,184.4889506
856,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,0,2470,0,92.7,34.8987103,-94.9802358,319.0436907,678.5829048
857,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,0,0,0,92.7,35.8783136,-94.6567402,0,0
858,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,0,0,5206,92.7,36.7915843,-98.8313546,447.121176,406.9667217
859,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,0,0,0,92.7,34.3284948,-96.017838,0,0
860,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,0,0,0,92.7,35.9795036,-98.9816579,0,0
861,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CALHOUN,17,28785,12092,0,126.4,33.6567769,-80.7603948,6478.856772,111535.881
862,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,27,10925,33660,1245,126.4,33.6653463,-80.2277002,6559.867889,139203.3081
863,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,61,13177,23031,0,126.4,34.1619217,-80.2539608,5366.026179,78727.79947
864,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,63,1595,6784,330,126.4,33.8986841,-81.275054,1227.64982,5399.009003
865,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,75,33582,37577,0,126.4,33.4918203,-80.8556476,10778.32866,286089.1479
866,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,RICHLAND,79,1976,6692,0,126.4,34.0190006,-80.9176832,1248.935956,5417.40861
867,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,SUMTER,85,8063,28763,966,126.4,33.8998826,-80.3237032,5383.554019,99103.68031
868,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,25,848,7157,0,126.4,34.6500578,-80.1417843,1123.847052,5762.917053
869,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DARLINGTON,31,25640,21693,464,126.4,34.3609331,-79.9438572,7311.398606,127762.3793
870,COUNTY,SOUTH CAROLINA,45,EASTERN,30,DILLON,33,6524,18140,0,126.4,34.4014089,-79.3864339,3581.011653,41349.55381
871,COUNTY,SOUTH CAROLINA,45,EASTERN,30,FLORENCE,41,10730,23567,0,126.4,34.1984435,-79.7671658,5029.813945,74761.36443
872,COUNTY,SOUTH CAROLINA,45,EASTERN,30,GEORGETOWN,43,1219,1687,0,126.4,33.4392245,-79.3343041,435.5542686,489.8104486
873,COUNTY,SOUTH CAROLINA,45,EASTERN,30,HORRY,51,7335,19087,0,126.4,33.9204504,-78.9578973,3846.72843,46546.62376
874,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,67,2715,4825,0,126.4,34.0572007,-79.3987578,1116.550717,3434.68193
875,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARLBORO,69,13789,13160,0,126.4,34.5810346,-79.6742033,4114.325893,41073.07723
876,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,89,18420,20542,226,126.4,33.6442699,-79.7442135,5922.965438,85781.77771
877,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,23,4584,622,0,126.4,34.6859896,-81.1545073,852.9113662,2466.601115
878,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,YORK,91,5818,185,0,126.4,34.9603293,-81.1655408,999.5909887,3904.958505
879,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,0,1268,424,126.4,34.5258335,-82.652962,212.3582216,181.5588263
880,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,1666,7807,0,126.4,32.9635006,-81.3400056,1349.99126,7077.974063
881,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,9,8539,6046,0,126.4,33.2130154,-81.0166235,2259.272698,12451.64912
882,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,11291,2430,0,126.4,33.2641009,-81.4190808,2224.018847,15334.68345
883,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BERKELEY,15,310,3143,0,126.4,33.1595951,-79.9070461,483.0892974,1109.06554
884,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29,4304,5602,0,126.4,32.8620726,-80.677114,1489.219998,5617.353251
885,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,6237,7148,0,126.4,33.0756291,-80.3431133,2024.98855,10147.23129
886,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,15854,5991,0,126.4,32.7861789,-81.1237271,3476.608028,32910.5168
887,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,JASPER,53,0,415,0,126.4,32.4048602,-81.0414726,56.9328346,19.62012086
888,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,ABBEVILLE,1,0,0,0,126.4,34.2264946,-82.4364036,0,0
889,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,3887,6322,0,126.4,33.5723191,-81.6182086,1518.169304,6175.155692
890,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,37,0,754,0,126.4,33.7635851,-81.9759066,103.4394152,63.93826842
891,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,0,1227,0,126.4,34.3266879,-81.5830086,168.3291278,168.2849927
892,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,FAIRFIELD,39,0,230,15,126.4,34.4091797,-81.1131228,32.91178362,6.186084595
893,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,KERSHAW,55,0,1121,0,126.4,34.3334398,-80.5669895,153.7872472,140.594967
894,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,LANCASTER,57,0,2695,0,126.4,34.6628067,-80.700546,369.720456,807.5122331
895,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,CHEROKEE,21,0,396,0,126.4,35.0372626,-81.6480755,54.32627109,17.8890752
896,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,GREENVILLE,45,0,334,0,126.4,34.851354,-82.3984882,45.82064279,12.79624735
897,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,59,0,91,0,126.4,34.4646451,-81.9944042,12.48406735,1.038880772
898,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,0,601,0,126.4,34.7622221,-83.1099645,82.4497195,40.78647026
899,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,PICKENS,77,0,462,0,126.4,34.8882592,-82.7193824,63.3806496,24.24551828
900,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,SPARTANBURG,83,0,452,0,126.4,34.9498007,-81.9320157,62.00877407,23.22043865
901,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,87,0,0,0,126.4,34.6941696,-81.642794,0,0
902,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BEAUFORT,13,0,863,0,126.4,32.3850708,-80.6923169,118.3928585,83.59290374
903,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,19,0,1032,0,126.4,32.7884363,-79.9399309,141.577555,119.2666892
904,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,47,0,64,0,126.4,34.1921466,-82.16142445,8.780003408,0.539382076
905,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,MCCORMICK,65,0,0,0,126.4,33.8795325,-82.2797719,0,0
906,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81,0,1921,796,126.4,34.0015232,-81.7720522,335.6361238,416.7724938
907,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,0,9585,0,137.6,35.2178285,-87.0296239,1314.942698,10181.53064
908,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,9758,15782,0,137.6,35.1711024,-86.5783704,3799.049583,38553.59364
909,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,0,4512,0,137.6,36.5237906,-86.0130908,618.9902403,2259.354987
910,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,0,6115,0,137.6,35.8563421,-86.4205249,838.9018881,4146.994903
911,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,0,12107,0,137.6,35.1680139,-86.1084401,1660.929707,16240.05252
912,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,21395,42349,2158,137.6,36.0543272,-89.4208221,9587.765265,251272.0181
913,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,6592,11220,0,137.6,36.3379566,-89.4685963,2643.060235,18955.42788
914,COUNTY,TENNESSEE,47,DELTA,10,LAUDERDALE,97,20410,15587,0,137.6,35.7579793,-89.6175055,5555.951959,74850.09855
915,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,0,58610,0,137.6,36.3556031,-89.1748819,8040.562496,380287.7631
916,COUNTY,TENNESSEE,47,DELTA,10,SHELBY,157,9491,3394,0,137.6,35.1782557,-89.8739775,2054.861611,11652.59479
917,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,26529,28863,1011,137.6,35.499348,-89.7487432,8493.43976,173234.9292
918,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CARTER,19,0,260,0,137.6,36.2840805,-82.1194772,35.66876385,7.83161948
919,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,22958,28422,0,137.6,35.9631851,-88.4487987,7743.411195,150099.5592
920,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23,3082,3181,0,137.6,35.4265564,-88.6009817,952.4677217,2220.868324
921,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,42272,19407,0,137.6,35.8010059,-89.1300063,9740.752182,247289.3318
922,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,43084,16293,0,137.6,35.1739357,-89.4175416,9449.517753,242953.156
923,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,29231,62187,0,137.6,35.9745692,-88.932729,13425.94897,526430.0758
924,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDEMAN,69,17067,5065,403,137.6,35.1743058,-88.9963359,3589.188832,36372.33951
925,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDIN,71,0,6936,2388,137.6,35.1946569,-88.1857563,1167.829371,5379.334888
926,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,55640,23928,934,137.6,35.5675653,-89.287824,12684.01766,419545.2692
927,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77,447,7266,0,137.6,35.6418311,-88.3949437,1071.653928,5876.803416
928,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,0,41256,0,137.6,36.3180775,-88.3108196,5659.809697,188443.4247
929,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,22177,19955,0,137.6,35.6055887,-88.852119,6451.067451,100696.4168
930,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109,6520,7869,0,137.6,35.1663375,-88.5766172,2171.288502,11762.19341
931,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,0,56379,0,137.6,36.2902404,-88.7263475,7734.497065,351890.2269
932,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,0,25986,0,137.6,35.2256914,-87.4016388,3564.955759,74775.73899
933,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,0,8677,0,137.6,35.5099479,-86.4507189,1190.3764,8344.984569
934,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,0,5908,0,137.6,35.8044159,-86.0512075,810.5040646,3871.254391
935,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CLAY,27,0,2023,0,137.6,36.5125924,-85.5323062,277.5304202,455.6905554
936,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,37,0,0,0,137.6,36.189724,-86.7857862,0,0
937,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87,0,629,0,137.6,35.6144446,-88.8177418,86.290971,44.63601192
938,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,0,4820,0,137.6,35.4814932,-86.7711675,661.2440067,2577.898807
939,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,0,8060,0,137.6,35.6285992,-87.0736684,1105.731679,7201.167118
940,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,0,4461,0,137.6,35.8092329,-88.539775,611.9936751,2208.635581
941,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,0,8486,0,137.6,36.4496718,-86.4685413,1164.173577,7981.895904
942,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,0,0,0,137.6,36.3882376,-86.1332156,0,0
943,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,0,2311,0,137.6,35.8772991,-86.8978708,317.0404356,594.2306763
944,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,0,1420,0,137.6,36.1466658,-86.3119998,194.8063256,225.088892
945,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,0,2323,0,137.6,35.5943104,-85.2104415,318.6866862,600.4016383
946,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,0,17834,0,137.6,35.4906115,-86.069633,2446.602825,35226.71069
947,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35,0,813,0,137.6,35.953805,-84.9748195,111.5334808,74.25050263
948,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,0,1152,0,137.6,36.360098,-84.92623131,158.0400613,148.4356566
949,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61,0,2136,0,137.6,35.3697894,-85.7106606,293.0326137,507.8595649
950,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,0,2695,0,137.6,35.1507807,-85.617868,369.720456,807.5122331
951,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129,0,1115,0,137.6,36.1372409,-84.629496,152.9641219,139.1019857
952,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,0,416,0,137.6,36.3396292,-85.286641,57.07002215,19.71344218
953,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PICKETT,137,0,195,0,137.6,36.5739954,-85.0985126,26.75157288,4.470814023
954,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PUTNAM,141,0,123,0,137.6,36.1379872,-85.4553784,16.87406905,1.839847772
955,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,0,50,0,137.6,36.4380433,-84.5095507,6.859377663,0.343914502
956,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,0,907,0,137.6,35.3594724,-85.401448,124.4291108,92.2719995
957,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,VAN BUREN,175,0,89,0,137.6,35.6793776,-85.4450289,12.20969224,0.996346744
958,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,0,6664,0,137.6,35.6889753,-85.7796626,914.2178549,4924.2448
959,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,0,2038,0,137.6,35.9245897,-85.4630947,279.5882335,462.4529419
960,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ANDERSON,1,0,54,0,137.6,36.1063226,-84.1849939,7.408127876,0.395335081
961,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,0,1249,0,137.6,35.6719722,-83.9314465,171.347254,174.343661
962,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,0,1191,0,137.6,35.1694469,-84.855938,163.3903759,158.6019131
963,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CAMPBELL,13,0,102,0,137.6,36.3865389,-84.1351617,13.99313043,1.288645522
964,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25,0,396,0,137.6,36.4673161,-83.6786377,54.32627109,17.8890752
965,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29,0,1186,0,137.6,35.9467093,-83.103978,162.7044382,157.2797309
966,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57,0,459,0,137.6,36.2810821,-83.5107018,62.96908694,23.93567006
