,Latitude,Longitude,"CORN, GRAIN - ACRES HARVESTED",BARLEY - ACRES HARVESTED,RICE - ACRES HARVESTED,"SUGARCANE, SUGAR - ACRES HARVESTED",WHEAT - ACRES HARVESTED,Crop-Scope1-MMT
1878,34.32,-96.68,230.0,0.0,0.0,0.0,180.0,0.0
1879,33.99,-97.25,0.0,0.0,0.0,0.0,0.0,0.0
1880,34.05,-96.78,10.0,0.0,0.0,0.0,1306.0,0.0
1881,34.71,-96.68,99.0,0.0,0.0,0.0,206.0,0.0
1882,34.49,-97.86,0.0,0.0,0.0,0.0,6756.0,0.0
1883,34.02,-95.52,1285.0,0.0,0.0,0.0,0.0,0.01
1884,34.9,-94.98,2470.0,0.0,0.0,0.0,3946.0,0.01
1885,34.15,-94.78,3844.0,0.0,0.0,0.0,897.0,0.02
1886,35.13,-98.38,5086.0,0.0,0.0,0.0,84547.0,0.03
1887,34.29,-98.38,754.0,0.0,0.0,0.0,71745.0,0.01
1888,34.93,-99.54,0.0,0.0,0.0,0.0,45336.0,0.01
1889,34.6,-99.44,0.0,0.0,0.0,0.0,108647.0,0.02
1890,34.94,-99.02,0.0,3363.0,0.0,0.0,160521.0,0.03
1891,34.38,-98.94,2345.0,0.0,0.0,0.0,73896.0,0.02
1892,35.9,-98.42,0.0,0.0,0.0,0.0,146011.0,0.03
1893,35.63,-99.01,1634.0,0.0,0.0,0.0,116171.0,0.03
1894,35.66,-99.69,0.0,0.0,0.0,0.0,26091.0,0.01
1895,36.79,-98.83,0.0,0.0,0.0,0.0,129712.0,0.03
1896,35.98,-98.98,0.0,0.0,0.0,0.0,60549.0,0.01
1897,35.88,-94.66,0.0,0.0,0.0,0.0,102.0,0.0
1898,34.66,-98.45,0.0,0.0,0.0,0.0,27420.0,0.0
1899,34.75,-99.84,0.0,0.0,0.0,0.0,33768.0,0.01
1900,35.25,-99.69,0.0,0.0,0.0,0.0,30805.0,0.01
1901,35.29,-99.0,0.0,0.0,0.0,0.0,165675.0,0.03
1902,34.33,-96.02,0.0,0.0,0.0,0.0,0.0,0.0
1903,45.33,-120.22,0.0,1072.0,0.0,0.0,77453.0,0.02
1904,45.53,-121.65,0.0,0.0,0.0,0.0,0.0,0.0
1905,45.36,-119.61,19338.0,2760.0,0.0,0.0,165386.0,0.19
1906,44.73,-117.62,81.0,730.0,0.0,0.0,12595.0,0.01
1907,45.64,-118.77,7774.0,2722.0,0.0,0.0,286223.0,0.18
1908,45.27,-118.03,0.0,3598.0,0.0,0.0,19710.0,0.01
1909,44.49,-123.41,0.0,15.0,0.0,0.0,2743.0,0.0
1910,45.16,-122.23,0.0,75.0,0.0,0.0,622.0,0.0
1911,43.93,-122.86,0.0,0.0,0.0,0.0,2055.0,0.0
1912,44.5,-122.55,0.0,0.0,0.0,0.0,2981.0,0.0
1913,44.9,-122.72,519.0,211.0,0.0,0.0,8133.0,0.01
1914,45.51,-122.4,0.0,0.0,0.0,0.0,483.0,0.0
1915,44.88,-123.46,0.0,733.0,0.0,0.0,7949.0,0.0
1916,45.56,-123.06,0.0,609.0,0.0,0.0,5726.0,0.0
1917,45.23,-123.22,0.0,86.0,0.0,0.0,1730.0,0.0
1918,44.46,-119.06,0.0,0.0,0.0,0.0,135.0,0.0
1919,44.61,-121.25,176.0,51.0,0.0,0.0,4482.0,0.0
1920,43.1,-117.69,23065.0,463.0,0.0,0.0,20669.0,0.15
1921,44.68,-120.05,0.0,0.0,0.0,0.0,0.0,0.0
1922,43.19,-123.11,0.0,15.0,0.0,0.0,42.0,0.0
1923,42.4,-122.75,17.0,79.0,0.0,0.0,221.0,0.0
1924,42.36,-123.56,3.0,0.0,0.0,0.0,0.0,0.0
1925,43.22,-124.11,0.0,0.0,0.0,0.0,0.0,0.0
1926,40.49,-78.37,9986.0,510.0,0.0,0.0,581.0,0.05
1927,40.48,-78.72,9635.0,210.0,0.0,0.0,1722.0,0.04
1928,40.94,-77.79,18353.0,243.0,0.0,0.0,2863.0,0.07
1929,40.99,-78.45,4006.0,0.0,0.0,0.0,474.0,0.01
1930,41.04,-76.42,21275.0,0.0,0.0,0.0,4221.0,0.09
1931,40.4,-76.81,15180.0,603.0,0.0,0.0,3188.0,0.07
1932,40.34,-78.03,10346.0,290.0,0.0,0.0,1206.0,0.04
1933,40.54,-77.43,11350.0,287.0,0.0,0.0,2678.0,0.05
1934,40.61,-77.62,11181.0,435.0,0.0,0.0,768.0,0.05
1935,41.03,-76.66,5891.0,170.0,0.0,0.0,855.0,0.02
1936,40.85,-76.69,33004.0,2036.0,0.0,0.0,2727.0,0.14
1937,40.4,-77.29,16558.0,1641.0,0.0,0.0,3493.0,0.07
1938,40.76,-77.09,20479.0,927.0,0.0,0.0,2625.0,0.08
1939,40.97,-77.08,12909.0,372.0,0.0,0.0,1185.0,0.06
1940,40.89,-75.72,1675.0,0.0,0.0,0.0,126.0,0.01
1941,40.61,-75.6,21643.0,446.0,0.0,0.0,5441.0,0.1
1942,41.17,-75.97,5899.0,0.0,0.0,0.0,1236.0,0.02
1943,41.04,-75.32,1696.0,0.0,0.0,0.0,162.0,0.01
1944,40.75,-75.33,17931.0,209.0,0.0,0.0,2296.0,0.08
1945,40.69,-76.23,21319.0,645.0,0.0,0.0,3493.0,0.08
1946,41.77,-76.53,14558.0,39.0,0.0,0.0,854.0,0.06
1947,41.46,-78.19,171.0,0.0,0.0,0.0,0.0,0.0
1948,41.27,-77.7,6593.0,0.0,0.0,0.0,1444.0,0.03
1949,41.44,-78.63,732.0,0.0,0.0,0.0,0.0,0.0
1950,41.35,-77.02,16326.0,123.0,0.0,0.0,1444.0,0.06
1951,41.8,-78.58,317.0,0.0,0.0,0.0,0.0,0.0
1952,41.73,-77.9,3355.0,76.0,0.0,0.0,1219.0,0.01
1953,41.44,-76.51,1433.0,0.0,0.0,0.0,0.0,0.01
1954,41.77,-77.25,8304.0,349.0,0.0,0.0,976.0,0.03
1955,41.44,-75.63,1530.0,0.0,0.0,0.0,0.0,0.01
1956,41.82,-75.82,704.0,0.0,0.0,0.0,154.0,0.0
1957,41.63,-75.3,709.0,0.0,0.0,0.0,65.0,0.0
1958,41.52,-76.02,2390.0,0.0,0.0,0.0,0.0,0.01
1959,41.7,-80.14,22920.0,131.0,0.0,0.0,1271.0,0.09
1960,42.13,-80.09,12744.0,0.0,0.0,0.0,1493.0,0.05
1961,41.53,-79.26,205.0,0.0,0.0,0.0,0.0,0.0
1962,41.33,-80.3,25054.0,82.0,0.0,0.0,2407.0,0.1
1963,41.4,-79.77,6101.0,0.0,0.0,0.0,657.0,0.02
1964,41.81,-79.27,1997.0,0.0,0.0,0.0,21.0,0.01
1965,39.87,-77.24,24230.0,1094.0,0.0,0.0,8318.0,0.11
1966,40.03,-78.52,19895.0,1342.0,0.0,0.0,2543.0,0.08
1967,40.15,-77.28,32689.0,2893.0,0.0,0.0,7867.0,0.15
1968,39.93,-77.75,40821.0,7350.0,0.0,0.0,9536.0,0.2
1969,39.92,-78.13,5769.0,798.0,0.0,0.0,870.0,0.02
1970,39.96,-76.73,73883.0,4706.0,0.0,0.0,17598.0,0.36
1971,40.41,-75.94,50095.0,2895.0,0.0,0.0,9124.0,0.22
1972,40.35,-75.13,11711.0,189.0,0.0,0.0,1869.0,0.05
1973,39.98,-75.77,27140.0,925.0,0.0,0.0,5121.0,0.14
1974,39.92,-75.4,0.0,0.0,0.0,0.0,0.0,0.0
1975,40.08,-76.24,94511.0,5503.0,0.0,0.0,14376.0,0.51
1976,40.38,-76.46,23971.0,2039.0,0.0,0.0,4311.0,0.12
1977,40.22,-75.37,3597.0,0.0,0.0,0.0,1250.0,0.01
1978,39.95,-75.16,0.0,0.0,0.0,0.0,0.0,0.0
1979,40.46,-79.98,1610.0,0.0,0.0,0.0,0.0,0.01
1980,39.92,-79.67,5839.0,46.0,0.0,0.0,0.0,0.02
1981,39.85,-80.25,631.0,0.0,0.0,0.0,0.0,0.0
1982,40.0,-79.04,23062.0,264.0,0.0,0.0,3296.0,0.08
1983,40.19,-80.25,2722.0,13.0,0.0,0.0,391.0,0.01
1984,40.29,-79.49,22352.0,573.0,0.0,0.0,2481.0,0.09
1985,40.79,-79.47,13762.0,708.0,0.0,0.0,1449.0,0.05
1986,40.69,-80.37,3809.0,81.0,0.0,0.0,329.0,0.01
1987,40.86,-79.9,18178.0,112.0,0.0,0.0,2332.0,0.07
1988,41.18,-79.43,9775.0,54.0,0.0,0.0,458.0,0.03
1989,40.64,-79.13,21033.0,0.0,0.0,0.0,1499.0,0.09
1990,41.11,-79.02,8086.0,213.0,0.0,0.0,894.0,0.03
1991,41.0,-80.35,13723.0,10.0,0.0,0.0,2214.0,0.05
1992,41.55,-71.27,94.0,0.0,0.0,0.0,0.0,0.0
1993,41.46,-71.7,27.0,0.0,0.0,0.0,0.0,0.0
1994,33.66,-80.76,12092.0,0.0,0.0,0.0,1209.0,0.05
1995,33.67,-80.23,33660.0,0.0,0.0,0.0,8196.0,0.14
1996,34.16,-80.25,23031.0,0.0,0.0,0.0,6999.0,0.1
1997,33.9,-81.28,6784.0,0.0,0.0,0.0,692.0,0.03
1998,33.49,-80.86,37577.0,0.0,0.0,0.0,3903.0,0.14
1999,34.02,-80.92,6692.0,0.0,0.0,0.0,1581.0,0.03
2000,33.9,-80.32,28763.0,0.0,0.0,0.0,6088.0,0.11
2001,34.65,-80.14,7157.0,0.0,0.0,0.0,6957.0,0.03
2002,34.36,-79.94,21693.0,0.0,0.0,0.0,3567.0,0.08
2003,34.4,-79.39,18140.0,0.0,0.0,0.0,6916.0,0.07
2004,34.2,-79.77,23567.0,0.0,0.0,0.0,5221.0,0.08
2005,33.44,-79.33,1687.0,0.0,0.0,0.0,0.0,0.0
2006,33.92,-78.96,19087.0,0.0,0.0,0.0,4477.0,0.07
2007,34.06,-79.4,4825.0,0.0,0.0,0.0,707.0,0.01
2008,34.58,-79.67,13160.0,0.0,0.0,0.0,4408.0,0.05
2009,33.64,-79.74,20542.0,0.0,0.0,0.0,1581.0,0.07
2010,34.69,-81.15,622.0,0.0,0.0,0.0,444.0,0.0
2011,34.41,-81.11,230.0,0.0,0.0,0.0,240.0,0.0
2012,34.33,-80.57,1121.0,0.0,0.0,0.0,0.0,0.0
2013,34.66,-80.7,2695.0,0.0,0.0,0.0,1158.0,0.01
2014,34.96,-81.17,185.0,0.0,0.0,0.0,1775.0,0.0
2015,34.53,-82.65,1268.0,0.0,0.0,0.0,2705.0,0.0
2016,35.04,-81.65,396.0,0.0,0.0,0.0,2295.0,0.0
2017,34.85,-82.4,334.0,0.0,0.0,0.0,155.0,0.0
2018,34.46,-81.99,91.0,0.0,0.0,0.0,602.0,0.0
2019,34.76,-83.11,601.0,0.0,0.0,0.0,1344.0,0.0
2020,34.89,-82.72,462.0,0.0,0.0,0.0,0.0,0.0
2021,34.95,-81.93,452.0,0.0,0.0,0.0,1375.0,0.0
2022,34.69,-81.64,0.0,0.0,0.0,0.0,0.0,0.0
2023,32.96,-81.34,7807.0,0.0,0.0,0.0,1150.0,0.03
2024,33.21,-81.02,6046.0,0.0,0.0,0.0,244.0,0.02
2025,33.26,-81.42,2430.0,0.0,0.0,0.0,394.0,0.01
2026,32.39,-80.69,863.0,0.0,0.0,0.0,0.0,0.0
2027,33.16,-79.91,3143.0,0.0,0.0,0.0,592.0,0.01
2028,32.79,-79.94,1032.0,0.0,0.0,0.0,0.0,0.0
2029,32.86,-80.68,5602.0,0.0,0.0,0.0,147.0,0.02
2030,33.08,-80.34,7148.0,0.0,0.0,0.0,0.0,0.02
2031,32.79,-81.12,5991.0,0.0,0.0,0.0,355.0,0.02
2032,32.4,-81.04,415.0,0.0,0.0,0.0,123.0,0.0
2033,34.23,-82.44,0.0,0.0,0.0,0.0,219.0,0.0
2034,33.57,-81.62,6322.0,0.0,0.0,0.0,606.0,0.03
2035,33.76,-81.98,754.0,0.0,0.0,0.0,536.0,0.0
2036,34.19,-82.16,64.0,0.0,0.0,0.0,0.0,0.0
2037,33.88,-82.28,0.0,0.0,0.0,0.0,0.0,0.0
2038,34.33,-81.58,1227.0,0.0,0.0,0.0,1774.0,0.0
2039,34.0,-81.77,1921.0,0.0,0.0,0.0,444.0,0.01
2040,43.7,-98.57,74521.0,0.0,0.0,0.0,6528.0,0.28
2041,44.42,-98.28,195099.0,0.0,0.0,0.0,13909.0,0.77
2042,43.68,-99.05,54457.0,0.0,0.0,0.0,22672.0,0.15
2043,44.06,-99.17,21923.0,0.0,0.0,0.0,1662.0,0.07
2044,44.54,-99.01,149949.0,0.0,0.0,0.0,12722.0,0.5
2045,44.4,-99.95,35453.0,0.0,0.0,0.0,33587.0,0.11
2046,44.51,-99.49,35461.0,0.0,0.0,0.0,14357.0,0.11
2047,44.08,-98.62,60280.0,0.0,0.0,0.0,7577.0,0.19
2048,44.72,-100.07,118066.0,0.0,0.0,0.0,61036.0,0.37
2049,44.38,-96.79,116563.0,0.0,0.0,0.0,4229.0,0.61
2050,43.67,-98.14,74095.0,0.0,0.0,0.0,6496.0,0.27
2051,43.66,-97.79,92874.0,0.0,0.0,0.0,3579.0,0.4
2052,44.36,-97.49,146876.0,0.0,0.0,0.0,11064.0,0.69
2053,44.02,-97.13,95888.0,0.0,0.0,0.0,892.0,0.49
2054,43.67,-97.37,115113.0,0.0,0.0,0.0,556.0,0.55
2055,44.01,-97.53,78514.0,0.0,0.0,0.0,13581.0,0.34
2056,43.67,-96.78,139203.0,0.0,0.0,0.0,213.0,0.73
2057,44.0,-96.67,105916.0,0.0,0.0,0.0,0.0,0.55
2058,44.01,-98.08,57386.0,0.0,0.0,0.0,1694.0,0.22
2059,45.58,-98.37,319973.0,0.0,0.0,0.0,13635.0,1.4
2060,45.76,-100.04,62002.0,0.0,0.0,0.0,28449.0,0.23
2061,45.42,-99.22,172578.0,0.0,0.0,0.0,42152.0,0.6
2062,45.07,-99.17,121429.0,0.0,0.0,0.0,28400.0,0.43
2063,45.74,-99.25,64814.0,1250.0,0.0,0.0,26659.0,0.24
2064,45.08,-99.96,83539.0,0.0,0.0,0.0,87458.0,0.3
2065,44.94,-98.37,276984.0,941.0,0.0,0.0,37204.0,1.19
2066,45.4,-100.01,62861.0,0.0,0.0,0.0,50722.0,0.24
2067,44.87,-97.74,158712.0,0.0,0.0,0.0,21279.0,0.69
2068,44.97,-97.2,75042.0,0.0,0.0,0.0,21082.0,0.37
2069,45.37,-97.62,147852.0,0.0,0.0,0.0,26576.0,0.69
2070,44.76,-96.67,64421.0,0.0,0.0,0.0,7824.0,0.3
2071,45.17,-96.71,103363.0,0.0,0.0,0.0,14704.0,0.52
2072,44.68,-97.2,93529.0,0.0,0.0,0.0,5679.0,0.48
2073,45.76,-97.63,100584.0,0.0,0.0,0.0,7260.0,0.48
2074,45.6,-97.0,157139.0,692.0,0.0,0.0,14087.0,0.75
2075,44.91,-103.53,899.0,0.0,0.0,0.0,3053.0,0.0
2076,45.71,-101.18,37229.0,0.0,0.0,0.0,58532.0,0.09
2077,45.18,-100.86,18482.0,0.0,0.0,0.0,15903.0,0.04
2078,45.55,-103.48,4649.0,896.0,0.0,0.0,21328.0,0.01
2079,45.53,-102.51,12313.0,1650.0,0.0,0.0,28723.0,0.02
2080,44.92,-101.71,18753.0,0.0,0.0,0.0,44042.0,0.05
2081,43.17,-99.17,47093.0,0.0,0.0,0.0,13828.0,0.15
2082,43.97,-100.69,30790.0,2200.0,0.0,0.0,36587.0,0.1
2083,43.92,-99.86,42088.0,0.0,0.0,0.0,65618.0,0.12
2084,43.56,-100.72,7070.0,0.0,0.0,0.0,16752.0,0.02
2085,43.18,-100.74,5530.0,0.0,0.0,0.0,5012.0,0.02
2086,43.32,-99.89,67292.0,0.0,0.0,0.0,35118.0,0.16
2087,43.01,-97.87,83741.0,0.0,0.0,0.0,2746.0,0.32
2088,43.23,-98.62,118035.0,160.0,0.0,0.0,44489.0,0.43
2089,42.92,-96.97,93558.0,0.0,0.0,0.0,415.0,0.47
2090,43.4,-98.34,77028.0,0.0,0.0,0.0,4894.0,0.27
2091,43.33,-97.74,141570.0,0.0,0.0,0.0,2489.0,0.61
2092,43.27,-96.74,118690.0,0.0,0.0,0.0,0.0,0.57
2093,43.33,-97.14,159558.0,0.0,0.0,0.0,1643.0,0.81
2094,42.87,-96.68,123105.0,0.0,0.0,0.0,342.0,0.62
2095,43.01,-97.4,104389.0,0.0,0.0,0.0,1125.0,0.51
2096,43.19,-101.66,37746.0,0.0,0.0,0.0,24698.0,0.09
2097,43.67,-103.51,2188.0,0.0,0.0,0.0,704.0,0.0
2098,43.23,-103.58,1919.0,0.0,0.0,0.0,2722.0,0.01
2099,43.3,-102.56,15528.0,0.0,0.0,0.0,12974.0,0.04
2100,44.29,-101.58,34876.0,996.0,0.0,0.0,45923.0,0.06
2101,43.67,-101.66,9895.0,0.0,0.0,0.0,22733.0,0.02
2102,44.35,-103.82,540.0,0.0,0.0,0.0,0.0,0.0
2103,44.53,-102.65,2762.0,1385.0,0.0,0.0,23754.0,0.01
2104,44.07,-102.45,11350.0,0.0,0.0,0.0,33292.0,0.02
2105,44.42,-100.8,13125.0,0.0,0.0,0.0,41997.0,0.03
2106,35.51,-86.45,8677.0,0.0,0.0,0.0,5578.0,0.05
2107,35.8,-86.05,5908.0,0.0,0.0,0.0,474.0,0.03
2108,36.51,-85.53,2023.0,0.0,0.0,0.0,0.0,0.01
2109,36.19,-86.79,0.0,0.0,0.0,0.0,0.0,0.0
2110,35.22,-87.03,9585.0,0.0,0.0,0.0,2103.0,0.05
2111,35.61,-88.82,629.0,0.0,0.0,0.0,0.0,0.0
2112,35.17,-86.58,15782.0,0.0,0.0,0.0,6889.0,0.08
2113,36.52,-86.01,4512.0,0.0,0.0,0.0,1632.0,0.02
2114,35.48,-86.77,4820.0,0.0,0.0,0.0,1948.0,0.02
2115,35.63,-87.07,8060.0,0.0,0.0,0.0,3225.0,0.04
2116,35.86,-86.42,6115.0,0.0,0.0,0.0,1569.0,0.03
2117,35.81,-88.54,4461.0,0.0,0.0,0.0,3431.0,0.02
2118,36.45,-86.47,8486.0,0.0,0.0,0.0,7134.0,0.05
2119,36.39,-86.13,0.0,0.0,0.0,0.0,0.0,0.0
2120,35.88,-86.9,2311.0,0.0,0.0,0.0,2000.0,0.01
2121,36.15,-86.31,1420.0,0.0,0.0,0.0,0.0,0.01
2122,35.59,-85.21,2323.0,0.0,0.0,0.0,314.0,0.01
2123,35.49,-86.07,17834.0,0.0,0.0,0.0,4310.0,0.09
2124,35.95,-84.97,813.0,0.0,0.0,0.0,0.0,0.0
2125,36.36,-84.93,1152.0,0.0,0.0,0.0,150.0,0.0
2126,35.17,-86.11,12107.0,0.0,0.0,0.0,6533.0,0.06
2127,35.37,-85.71,2136.0,0.0,0.0,0.0,0.0,0.01
2128,35.15,-85.62,2695.0,0.0,0.0,0.0,1573.0,0.01
2129,36.14,-84.63,1115.0,0.0,0.0,0.0,0.0,0.0
2130,36.34,-85.29,416.0,0.0,0.0,0.0,0.0,0.0
2131,36.57,-85.1,195.0,0.0,0.0,0.0,0.0,0.0
2132,36.14,-85.46,123.0,0.0,0.0,0.0,0.0,0.0
2133,36.44,-84.51,50.0,0.0,0.0,0.0,0.0,0.0
2134,35.36,-85.4,907.0,0.0,0.0,0.0,240.0,0.0
2135,35.68,-85.45,89.0,0.0,0.0,0.0,0.0,0.0
2136,35.69,-85.78,6664.0,0.0,0.0,0.0,2335.0,0.03
2137,35.92,-85.46,2038.0,0.0,0.0,0.0,329.0,0.01
2138,36.05,-89.42,42349.0,0.0,0.0,0.0,20366.0,0.22
2139,36.34,-89.47,11220.0,0.0,0.0,0.0,10100.0,0.07
2140,35.76,-89.62,15587.0,0.0,0.0,0.0,9218.0,0.08
2141,36.36,-89.17,58610.0,0.0,0.0,0.0,9580.0,0.29
2142,35.18,-89.87,3394.0,0.0,0.0,0.0,2462.0,0.02
2143,35.5,-89.75,28863.0,0.0,0.0,0.0,9993.0,0.14
2144,36.11,-84.18,54.0,0.0,0.0,0.0,0.0,0.0
2145,35.67,-83.93,1249.0,0.0,0.0,0.0,183.0,0.0
2146,35.17,-84.86,1191.0,0.0,0.0,0.0,471.0,0.0
2147,36.39,-84.14,102.0,0.0,0.0,0.0,0.0,0.0
2148,36.28,-82.12,260.0,0.0,0.0,0.0,0.0,0.0
2149,36.47,-83.68,396.0,0.0,0.0,0.0,0.0,0.0
2150,35.95,-83.1,1186.0,0.0,0.0,0.0,0.0,0.01
2151,36.28,-83.51,459.0,0.0,0.0,0.0,0.0,0.0
2152,36.17,-82.88,3868.0,0.0,0.0,0.0,531.0,0.02
2153,36.21,-83.27,1601.0,0.0,0.0,0.0,676.0,0.01
2154,35.18,-85.19,58.0,0.0,0.0,0.0,0.0,0.0
2155,36.52,-83.25,19.0,0.0,0.0,0.0,0.0,0.0
2156,36.43,-82.96,2037.0,0.0,0.0,0.0,34.0,0.01
2157,36.04,-83.46,1609.0,0.0,0.0,0.0,213.0,0.01
2158,36.44,-81.84,428.0,0.0,0.0,0.0,0.0,0.0
2159,35.99,-83.94,549.0,0.0,0.0,0.0,45.0,0.0
2160,35.75,-84.32,2696.0,0.0,0.0,0.0,1741.0,0.01
2161,35.44,-84.62,2014.0,0.0,0.0,0.0,1197.0,0.01
2162,35.51,-84.81,725.0,0.0,0.0,0.0,396.0,0.0
2163,35.44,-84.24,3698.0,0.0,0.0,0.0,1616.0,0.02
2164,35.13,-84.53,729.0,0.0,0.0,0.0,0.0,0.0
2165,35.61,-84.93,78.0,0.0,0.0,0.0,0.0,0.0
2166,35.85,-84.52,128.0,0.0,0.0,0.0,0.0,0.0
2167,35.8,-83.53,217.0,0.0,0.0,0.0,55.0,0.0
2168,36.5,-82.29,257.0,0.0,0.0,0.0,0.0,0.0
2169,36.11,-82.44,39.0,0.0,0.0,0.0,0.0,0.0
2170,36.3,-83.85,41.0,0.0,0.0,0.0,0.0,0.0
2171,36.26,-82.49,1508.0,18.0,0.0,0.0,193.0,0.01
2172,36.03,-88.1,2294.0,0.0,0.0,0.0,51.0,0.01
2173,35.96,-88.45,28422.0,0.0,0.0,0.0,7744.0,0.14
2174,35.43,-88.6,3181.0,0.0,0.0,0.0,715.0,0.01
2175,35.8,-89.13,19407.0,0.0,0.0,0.0,15990.0,0.1
2176,35.61,-88.11,320.0,0.0,0.0,0.0,0.0,0.0
2177,35.17,-89.42,16293.0,0.0,0.0,0.0,7555.0,0.08
2178,35.97,-88.93,62187.0,0.0,0.0,0.0,45590.0,0.31
2179,35.17,-89.0,5065.0,0.0,0.0,0.0,520.0,0.02
2180,35.19,-88.19,6936.0,0.0,0.0,0.0,2878.0,0.03
2181,35.57,-89.29,23928.0,0.0,0.0,0.0,19910.0,0.13
2182,35.64,-88.39,7266.0,0.0,0.0,0.0,2078.0,0.03
2183,36.32,-88.31,41256.0,0.0,0.0,0.0,8091.0,0.19
2184,35.61,-88.85,19955.0,0.0,0.0,0.0,12116.0,0.09
2185,35.17,-88.58,7869.0,0.0,0.0,0.0,1779.0,0.03
2186,36.29,-88.73,56379.0,0.0,0.0,0.0,17966.0,0.28
2187,36.24,-87.1,2445.0,0.0,0.0,0.0,200.0,0.01
2188,36.15,-87.35,2659.0,0.0,0.0,0.0,287.0,0.01
2189,35.79,-87.46,3865.0,0.0,0.0,0.0,550.0,0.02
2190,36.27,-87.74,104.0,0.0,0.0,0.0,0.0,0.0
2191,36.02,-87.77,2595.0,0.0,0.0,0.0,0.0,0.01
2192,35.23,-87.4,25986.0,0.0,0.0,0.0,6492.0,0.13
2193,35.53,-87.5,0.0,0.0,0.0,0.0,0.0,0.0
2194,36.48,-87.38,13365.0,0.0,0.0,0.0,7713.0,0.07
2195,35.63,-87.85,2398.0,0.0,0.0,0.0,0.0,0.01
2196,36.5,-86.85,35323.0,0.0,0.0,0.0,30031.0,0.18
2197,36.51,-87.83,1766.0,0.0,0.0,0.0,0.0,0.01
2198,35.25,-87.81,3412.0,0.0,0.0,0.0,251.0,0.01
2199,31.01,-97.43,67409.0,0.0,0.0,0.0,14635.0,0.21
2200,31.88,-97.66,3965.0,0.0,0.0,0.0,5035.0,0.01
2201,33.16,-96.61,22840.0,0.0,0.0,0.0,20470.0,0.08
2202,33.58,-97.21,3002.0,0.0,0.0,0.0,13140.0,0.01
2203,31.37,-97.82,1657.0,0.0,0.0,0.0,6596.0,0.01
2204,32.78,-96.8,0.0,0.0,0.0,0.0,1980.0,0.0
2205,33.39,-95.67,10176.0,0.0,0.0,0.0,8797.0,0.04
2206,33.18,-97.14,1576.0,0.0,0.0,0.0,31277.0,0.01
2207,32.33,-96.79,65161.0,0.0,0.0,0.0,21375.0,0.2
2208,31.23,-96.93,66617.0,0.0,0.0,0.0,18087.0,0.22
2209,33.54,-96.09,24974.0,0.0,0.0,0.0,34142.0,0.1
2210,33.56,-96.67,33034.0,0.0,0.0,0.0,52236.0,0.13
2211,31.64,-97.97,0.0,0.0,0.0,0.0,2946.0,0.0
2212,31.96,-97.09,102992.0,0.0,0.0,0.0,38929.0,0.31
2213,33.12,-96.08,8275.0,0.0,0.0,0.0,20412.0,0.03
2214,32.38,-97.36,21843.0,0.0,0.0,0.0,15826.0,0.06
2215,32.6,-96.34,10058.0,0.0,0.0,0.0,10143.0,0.03
2216,33.64,-95.58,14465.0,0.0,0.0,0.0,12672.0,0.05
2217,31.53,-96.58,7114.0,0.0,0.0,0.0,0.0,0.02
2218,31.55,-97.22,88312.0,0.0,0.0,0.0,35796.0,0.26
2219,30.76,-97.0,45752.0,0.0,0.0,0.0,7994.0,0.13
2220,32.03,-96.5,26127.0,0.0,0.0,0.0,6562.0,0.08
2221,32.89,-96.41,4620.0,0.0,0.0,0.0,5516.0,0.02
2222,32.75,-97.34,0.0,0.0,0.0,0.0,3304.0,0.0
2223,30.66,-97.6,108423.0,0.0,0.0,0.0,13714.0,0.32
2224,27.4,-97.75,6362.0,0.0,0.0,0.0,0.0,0.02
2225,27.72,-97.62,24820.0,0.0,0.0,0.0,3012.0,0.06
2226,28.32,-97.24,3811.0,0.0,0.0,0.0,0.0,0.01
2227,28.0,-97.5,19756.0,0.0,0.0,0.0,980.0,0.06
2228,31.75,-98.99,0.0,0.0,0.0,0.0,1876.0,0.0
2229,33.69,-98.21,0.0,0.0,0.0,0.0,17074.0,0.0
2230,31.91,-98.53,1060.0,0.0,0.0,0.0,3103.0,0.0
2231,32.2,-98.22,0.0,0.0,0.0,0.0,1401.0,0.0
2232,31.49,-98.55,0.0,0.0,0.0,0.0,1273.0,0.0
2233,32.78,-97.8,21.0,0.0,0.0,0.0,219.0,0.0
2234,32.71,-99.33,0.0,0.0,0.0,0.0,5734.0,0.0
2235,33.21,-97.66,16.0,0.0,0.0,0.0,4317.0,0.0
2236,31.78,-95.63,2416.0,0.0,0.0,0.0,0.0,0.01
2237,33.42,-94.45,3327.0,0.0,0.0,0.0,2050.0,0.02
2238,33.06,-94.35,6.0,0.0,0.0,0.0,0.0,0.0
2239,33.2,-95.22,0.0,0.0,0.0,0.0,0.0,0.0
2240,32.52,-94.4,0.0,0.0,0.0,0.0,0.0,0.0
2241,32.18,-95.79,18.0,0.0,0.0,0.0,0.0,0.0
2242,33.14,-95.57,0.0,0.0,0.0,0.0,0.0,0.0
2243,29.76,-95.37,0.0,0.0,0.0,0.0,0.0,0.0
2244,31.6,-94.59,0.0,0.0,0.0,0.0,0.0,0.0
2245,32.14,-94.31,0.0,0.0,0.0,0.0,0.0,0.0
2246,33.57,-95.04,484.0,0.0,0.0,0.0,9016.0,0.0
2247,32.05,-94.79,26.0,0.0,0.0,0.0,0.0,0.0
2248,31.77,-94.13,0.0,0.0,0.0,0.0,0.0,0.0
