,Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg,BARLEY - ACRES HARVESTED,BARLEY PRODUCTION IN BU,BARLEY PRODUCTION IN Kg,RICE - ACRES HARVESTED,"RICE - PRODUCTION, MEASURED IN CWT",Rice Production in Kg,"SUGARCANE, SUGAR - ACRES HARVESTED","SUGARCANE, SUGAR - PRODUCTION, MEASURED IN TONS",SUGAR PRODUCTION in KG,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg,CATTLE,precipitation_cm,Latitude,Longitude,Corn-LUC,Corn-Farm,Corn-EUTROPHYING,Corn Total,BARLEY-LUC,Barley-Farm,BARLEY-EUTROPHYING,Barley-Total,RICE-LUC,Rice-Farm,Rice- Eutrophication,Rice-total,Sugarcane- LUC,Sugarcane-Farm,Sugarcane-Eutrophication,Sugarcane Total,Wheat-LUC,Wheat-Farm,Wheat-Eutrophication,Wheat-total,Cattle,Total
525,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,64770,11826443,416752857.5,0,0,0,0,0,0,0,0,0,906,71896,2533548.205,1417,106,39.7565309,-86.5173641,125025857.3,333402286,0,458428143.3,0,0,0,0,0,0,0,0,0,0,0,0,253354.8205,2026838.564,0,2280193.385,83603,460791939.6
526,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,59882,11097420,391062764.6,0,0,0,0,0,0,0,0,0,1558,117859,4153241.598,378,106,40.4787061,-86.1350343,117318829.4,312850211.7,0,430169041.1,0,0,0,0,0,0,0,0,0,0,0,0,415324.1598,3322593.278,0,3737917.438,22302,433929260.5
527,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,55115,9530387,335841978.4,0,0,0,0,0,0,0,0,0,2958,227277,8009030.203,0,106,39.4891804,-86.1079903,100752593.5,268673582.7,0,369426176.2,0,0,0,0,0,0,0,0,0,0,0,0,800903.0203,6407224.162,0,7208127.183,0,376634303.4
528,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,85664,14784808,521002890,0,0,0,0,0,0,0,0,0,1172,80100,2822649.539,1175,106,40.1624531,-85.7260804,156300867,416802312,0,573103179,0,0,0,0,0,0,0,0,0,0,0,0,282264.9539,2258119.631,0,2540384.585,69325,575712888.6
529,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,5624,943516,33248626.75,0,0,0,0,0,0,0,0,0,149,10752,378890.4849,0,106,40.5583739,-85.6591442,9974588.025,26598901.4,0,36573489.43,0,0,0,0,0,0,0,0,0,0,0,0,37889.04849,303112.3879,0,341001.4364,0,36914490.86
530,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,43130,7475714,263437211.9,0,0,0,0,0,0,0,0,0,1953,140021,4934209.876,2315,106,39.4665575,-86.4556794,79031163.57,210749769.5,0,289780933.1,0,0,0,0,0,0,0,0,0,0,0,0,493420.9876,3947367.901,0,4440788.888,136585,294358307
531,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,90820,17206434,606338739.1,300,"30,000",1057172.112,0,0,0,0,0,0,5567,463413,16330243.33,2708,106,39.6220357,-85.4731911,181901621.7,485070991.3,0,666972613,0,211434.4224,0,211434.4224,0,0,0,0,0,0,0,0,1633024.333,13064194.66,0,14697219,159772,682041038.4
532,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,96674,17404994,613335808.9,0,0,0,0,0,0,0,0,0,3115,252293,8890570.788,1115,106,39.493485,-85.8190596,184000742.7,490668647.1,0,674669389.8,0,0,0,0,0,0,0,0,0,0,0,0,889057.0788,7112456.63,0,8001513.709,65785,682736688.5
533,CENSUS,2017,YEAR,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,74545,13097161,461531778.5,0,0,0,0,0,0,0,0,0,1285,92573,3262186.464,0,106,40.2899154,-86.058442,138459533.6,369225422.8,0,507684956.4,0,0,0,0,0,0,0,0,0,0,0,0,326218.6464,2609749.171,0,2935967.818,0,510620924.2
534,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,33349,5942659,209413778.9,0,0,0,0,0,0,0,0,0,2157,149939,5283710.977,311,106,40.4692826,-85.3305529,62824133.67,167531023.1,0,230355156.8,0,0,0,0,0,0,0,0,0,0,0,0,528371.0977,4226968.782,0,4755339.879,18349,235128845.7
535,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,59148,9575871,337444792.3,0,0,0,0,0,0,0,0,0,1228,81211,2861800.146,779,106,39.1478313,-85.2071816,101233437.7,269955833.8,0,371189271.5,0,0,0,0,0,0,0,0,0,0,0,0,286180.0146,2289440.117,0,2575620.131,45961,373810852.7
536,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,31393,5646676,198983613.1,0,0,0,0,0,0,0,0,0,1083,74186,2614245.677,0,106,39.619235,-85.179378,59695083.93,159186890.5,0,218881974.4,0,0,0,0,0,0,0,0,0,0,0,0,261424.5677,2091396.542,0,2352821.109,0,221234795.5
537,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,58209,10263588,361679300.1,0,0,0,0,0,0,0,0,0,1828,130788,4608847.539,2461,106,39.9297608,-85.4043542,108503790,289343440.1,0,397847230.1,0,0,0,0,0,0,0,0,0,0,0,0,460884.7539,3687078.031,0,4147962.785,145199,402140391.9
538,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,68075,10874606,383211006.4,0,0,0,0,0,0,0,0,0,6093,449201,15829425.66,977,106,40.4370864,-85.0212356,114963301.9,306568805.1,0,421532107,0,0,0,0,0,0,0,0,0,0,0,0,1582942.566,12663540.53,0,14246483.09,57643,435836233.1
539,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,97621,16614567,585481896.2,0,0,0,0,0,0,0,0,0,4078,279302,9842342.841,2117,106,40.1560108,-85.011566,175644568.9,468385517,0,644030085.8,0,0,0,0,0,0,0,0,0,0,0,0,984234.2841,7873874.273,0,8858108.557,124903,653013097.4
540,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,31328,5597183,197239525.8,0,0,0,0,0,0,0,0,0,362,21733,765850.717,917,106,39.6196086,-84.9292376,59171857.74,157791620.6,0,216963478.4,0,0,0,0,0,0,0,0,0,0,0,0,76585.0717,612680.5736,0,689265.6453,54103,217706847
541,CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,52239,9003326,317268838.7,0,0,0,0,0,0,0,0,0,1873,110536,3895185.886,4711,106,39.8638778,-85.0198586,95180651.61,253815071,0,348995722.6,0,0,0,0,0,0,0,0,0,0,0,0,389518.5886,3116148.709,0,3505667.297,277949,352779338.9
542,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,111511,21795892,768066972.6,0,0,0,0,0,0,0,0,0,3362,274799,9683661.307,1072,106,40.5802239,-86.5693296,230420091.8,614453578.1,0,844873669.9,0,0,0,0,0,0,0,0,0,0,0,0,968366.1307,7746929.046,0,8715295.176,63248,853652213
543,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,89838,16997078,598961228.2,0,0,0,0,0,0,0,0,0,2620,205161,7229682.922,0,106,40.7808235,-86.3449159,179688368.5,479168982.6,0,658857351,0,0,0,0,0,0,0,0,0,0,0,0,722968.2922,5783746.338,0,6506714.63,0,665364065.6
544,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,54209,9738769,343185166.4,33,"1,850",65192.28024,0,0,0,0,0,0,2354,172643,6083778.831,2740,106,41.6012796,-85.8590603,102955549.9,274548133.1,0,377503683,0,13038.45605,0,13038.45605,0,0,0,0,0,0,0,0,608377.8831,4867023.065,0,5475400.948,161660,383153782.4
545,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,103290,19617959,691318638.3,0,0,0,0,0,0,0,0,0,2126,140881,4964515.477,1851,106,41.0421416,-86.2875206,207395591.5,553054910.6,0,760450502.1,0,0,0,0,0,0,0,0,0,0,0,0,496451.5477,3971612.382,0,4468063.929,109209,765027775.1
546,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,101074,18285030,644347459.4,0,0,0,0,0,0,0,0,0,4068,309604,10910157.15,2701,106,41.2351957,-85.8529731,193304237.8,515477967.5,0,708782205.3,0,0,0,0,0,0,0,0,0,0,0,0,1091015.715,8728125.72,0,9819141.435,159359,718760705.8
547,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,80176,14843330,523065150.8,30,"1,800",63430.32672,0,0,0,0,0,0,1807,124591,4390471.02,2934,106,41.322843,-86.2809625,156919545.2,418452120.6,0,575371665.9,0,12686.06534,0,12686.06534,0,0,0,0,0,0,0,0,439047.102,3512376.816,0,3951423.918,173106,579508881.9
548,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,63435,11153635,393043729,0,0,0,0,0,0,0,0,0,3958,301539,10625954.05,1719,106,40.6144919,-86.1059443,117913118.7,314434983.2,0,432348101.9,0,0,0,0,0,0,0,0,0,0,0,0,1062595.405,8500763.24,0,9563358.645,101421,442012881.5
549,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,65435,12258818,431989350.5,0,0,0,0,0,0,0,0,0,1505,104681,3688861.129,1022,106,41.5941578,-86.2787334,129596805.2,345591480.4,0,475188285.6,0,0,0,0,0,0,0,0,0,0,0,0,368886.1129,2951088.903,0,3319975.016,60298,478568558.6
550,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,79138,13509973,476078889.6,30,0,0,0,0,0,0,0,0,3641,267283,9418804.454,648,106,40.8065352,-85.7833563,142823666.9,380863111.7,0,523686778.6,0,0,0,0,0,0,0,0,0,0,0,0,941880.4454,7535043.563,0,8476924.009,38232,532201934.6
551,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,67962,11388512,401320576.1,0,0,0,0,0,0,0,0,0,5825,436018,15364869,1956,106,40.7371667,-84.9347295,120396172.8,321056460.9,0,441452633.7,0,0,0,0,0,0,0,0,0,0,0,0,1536486.9,12291895.2,0,13828382.1,115404,455396419.8
552,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,82869,14128286,497867665,0,0,0,0,0,0,0,0,0,10760,888310,31303218.63,1253,106,41.0975573,-85.0562084,149360299.5,398294132,0,547654431.5,0,0,0,0,0,0,0,0,0,0,0,0,3130321.863,25042574.9,0,28172896.77,73927,575901255.3
553,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,40291,6783926,239059245.9,0,0,0,0,0,0,0,0,0,8484,687792,24237150.71,1061,106,41.5280047,-85.814309,71717773.77,191247396.7,0,262965170.5,0,0,0,0,0,0,0,0,0,0,0,0,2423715.071,19389720.57,0,21813435.64,62599,284841205.1
554,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,61315,10762441,379258416.1,0,0,0,0,0,0,0,0,0,3968,300958,10605480.15,875,106,40.8008286,-85.5018494,113777524.8,303406732.9,0,417184257.7,0,0,0,0,0,0,0,0,0,0,0,0,1060548.015,8484384.12,0,9544932.135,51625,426780814.8
555,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,51187,7790199,274519371,235,"12,059",424947.95,0,0,0,0,0,0,1036,75700,2667597.629,3162,106,41.6372578,-85.4216948,82355811.3,219615496.8,0,301971308.1,0,84989.59,0,84989.59,0,0,0,0,0,0,0,0,266759.7629,2134078.103,0,2400837.866,186558,304643693.6
556,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,69560,12586487,443536101.5,0,0,0,0,0,0,0,0,0,3383,248679,8763216.788,2209,106,41.3990708,-85.4193348,133060830.5,354828881.2,0,487889711.7,0,0,0,0,0,0,0,0,0,0,0,0,876321.6788,7010573.43,0,7886895.109,130331,495906937.8
557,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,40317,6419785,226227255.6,0,0,0,0,0,0,0,0,0,2979,239320,8433414.328,980,106,41.6414101,-85.0023642,67868176.68,180981804.5,0,248849981.2,0,0,0,0,0,0,0,0,0,0,0,0,843341.4328,6746731.462,0,7590072.895,57820,256497874.1
558,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,85283,16018124,564463799.3,0,0,0,0,0,0,0,0,0,4070,294196,10367193.56,596,106,40.7013353,-85.2116102,169339139.8,451571039.4,0,620910179.2,0,0,0,0,0,0,0,0,0,0,0,0,1036719.356,8293754.848,0,9330474.204,35164,630275817.4
559,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,60112,10717392,377670931.2,0,0,0,0,0,0,0,0,0,6905,503873,17756016.12,1119,106,41.1238216,-85.5035187,113301279.4,302136745,0,415438024.3,0,0,0,0,0,0,0,0,0,0,0,0,1775601.612,14204812.9,0,15980414.51,66021,431484459.8
560,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,123495,23750291,836938176.6,0,0,0,0,0,0,0,0,0,1437,125077,4407597.208,0,106,40.6034281,-87.3235164,251081453,669550541.3,0,920631994.3,0,0,0,0,0,0,0,0,0,0,0,0,440759.7208,3526077.766,0,3966837.487,0,924598831.7
561,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,130331,24324987,857189929.4,0,0,0,0,0,0,0,0,0,1320,112728,3972429.928,1804,106,41.0321808,-87.1066598,257156978.8,685751943.5,0,942908922.3,0,0,0,0,0,0,0,0,0,0,0,0,397242.9928,3177943.942,0,3575186.935,106436,946590545.3
562,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,117897,19759830,696318040.5,0,0,0,0,0,0,0,0,0,4142,334846,11799661.77,2064,106,41.6105983,-86.7225227,208895412.2,557054432.4,0,765949844.6,0,0,0,0,0,0,0,0,0,0,0,0,1179966.177,9439729.416,0,10619695.59,121776,776691316.1
563,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,47279,9241886,325675471.4,0,0,0,0,0,0,0,0,0,565,36221,1276394.369,580,106,41.72812615,-84.82771265,97702641.42,260540377.1,0,358243018.5,0,0,0,0,0,0,0,0,0,0,0,0,127639.4369,1021115.495,0,1148754.932,34220,359425993.5
564,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,78534,16207081,571122468.3,0,0,0,0,0,0,0,0,0,1622,125234,4413129.742,0,106,40.939576,-87.3966953,171336740.5,456897974.6,0,628234715.1,0,0,0,0,0,0,0,0,0,0,0,0,441312.9742,3530503.794,0,3971816.768,0,632206531.9
565,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,50915,9566406,337111254.5,0,0,0,0,0,0,0,0,0,1137,77390,2727151.658,1052,106,41.4457032,-87.0724971,101133376.4,269689003.6,0,370822380,0,0,0,0,0,0,0,0,0,0,0,0,272715.1658,2181721.326,0,2454436.492,62068,373338884.4
566,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,98912,18405134,648579812.7,0,0,0,0,0,0,0,0,0,710,52384,1845963.464,1216,106,41.031393,-86.6990692,194573943.8,518863850.2,0,713437794,0,0,0,0,0,0,0,0,0,0,0,0,184596.3464,1476770.771,0,1661367.118,71744,715170905.1
567,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,57545,9882042,348233973.7,0,0,0,0,0,0,0,0,0,242,11863,418041.0922,0,106,41.2753164,-86.6457565,104470192.1,278587179,0,383057371.1,0,0,0,0,0,0,0,0,0,0,0,0,41804.10922,334432.8738,0,376236.983,0,383433608.1
568,CENSUS,2017,YEAR,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,141116,26391417,930009001.6,0,0,0,0,0,0,0,0,0,1685,144353,5086865.529,1986,106,40.7422434,-86.8713913,279002700.5,744007201.3,0,1023009902,0,0,0,0,0,0,0,0,0,0,0,0,508686.5529,4069492.423,0,4578178.976,117174,1027705255
569,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,604,94683,3336540.903,0,0,0,0,0,0,0,0,0,0,0,0,445,106,39.1682855,-86.2297004,1000962.271,2669232.722,0,3670194.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26255,3696449.993
570,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,2020,324855,11447588.21,0,0,0,0,0,0,0,0,0,0,0,0,3238,106,38.304425,-86.444022,3434276.463,9158070.568,0,12592347.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191042,12783389.03
571,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,4240,657188,23158694.2,0,0,0,0,0,0,0,0,0,73,5618,197973.0975,1021,106,38.3176799,-85.8996295,6947608.26,18526955.36,0,25474563.62,0,0,0,0,0,0,0,0,0,0,0,0,19797.30975,158378.478,0,178175.7878,60239,25712978.41
572,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,26996,4602141,162175170.7,0,0,0,0,0,0,0,0,0,2183,168757,5946839.803,8659,106,38.1816187,-86.1066917,48652551.21,129740136.6,0,178392687.8,0,0,0,0,0,0,0,0,0,0,0,0,594683.9803,4757471.842,0,5352155.823,510881,184255724.6
573,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,56778,9312631,328168459.4,0,0,0,0,0,0,0,0,0,3978,282983,9972057.859,3576,106,38.9023184,-86.0650856,98450537.82,262534767.5,0,360985305.3,0,0,0,0,0,0,0,0,0,0,0,0,997205.7859,7977646.287,0,8974852.073,210984,370171141.4
574,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,19216,3212862,113218270.2,60,"3,240",114174.5881,0,0,0,0,0,0,0,0,0,8169,106,38.8400395,-86.4880717,33965481.06,90574616.16,0,124540097.2,0,22834.91762,0,22834.91762,0,0,0,0,0,0,0,0,0,0,0,0,481971,125044903.1
575,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,4854,741260,26121313.32,0,0,0,0,0,0,0,0,0,79,4890,172319.0543,3340,106,39.1296076,-86.5186372,7836393.996,20897050.66,0,28733444.65,0,0,0,0,0,0,0,0,0,0,0,0,17231.90543,137855.2434,0,155087.1489,197060,29085591.8
576,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,29318,5824120,205236574.7,0,0,0,0,0,0,0,0,0,0,0,0,3515,106,38.5421361,-86.4953216,61570972.41,164189259.8,0,225760232.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207385,225967617.2
577,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,8230,1495277,52692171.47,0,0,0,0,0,0,0,0,0,387,22897,806868.9949,3560,106,38.0893386,-86.632911,15807651.44,42153737.18,0,57961388.62,0,0,0,0,0,0,0,0,0,0,0,0,80686.89949,645495.1959,0,726182.0954,210040,58897610.71
578,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,45135,7652978,269683830.5,0,0,0,0,0,0,0,0,0,1214,69201,2438578.911,10815,106,38.5612578,-86.1179768,80905149.15,215747064.4,0,296652213.6,0,0,0,0,0,0,0,0,0,0,0,0,243857.8911,1950863.129,0,2194721.02,638085,299485019.6
579,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,19896,3255499,114720758.4,0,0,0,0,0,0,0,0,0,2946,217820,7675774.315,0,106,38.4941217,-85.7169081,34416227.52,91776606.72,0,126192834.2,0,0,0,0,0,0,0,0,0,0,0,0,767577.4315,6140619.452,0,6908196.884,0,133101031.1
580,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,3990,563205,19846820.64,0,0,0,0,0,0,0,0,0,47,2857,100678.0241,2732,106,39.1340338,-84.9820997,5954046.192,15877456.51,0,21831502.7,0,0,0,0,0,0,0,0,0,0,0,0,10067.80241,80542.41928,0,90610.22169,161188,22083300.93
581,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,32691,5758653,202929578.5,0,0,0,0,0,0,0,0,0,1826,120274,4238343.953,4992,106,39.4149034,-85.0563234,60878873.55,162343662.8,0,223222536.4,0,0,0,0,0,0,0,0,0,0,0,0,423834.3953,3390675.162,0,3814509.558,294528,227331573.9
582,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,14244,2381329,83915820.28,0,0,0,0,0,0,0,0,0,2015,171215,6033457.439,4211,106,38.8166724,-85.4299489,25174746.08,67132656.22,0,92307402.31,0,0,0,0,0,0,0,0,0,0,0,0,603345.7439,4826765.951,0,5430111.695,248449,97985963
583,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,27072,4630094,163160208.4,0,0,0,0,0,0,0,0,0,2168,151751,5347564.172,3327,106,38.9957749,-85.6359201,48948062.52,130528166.7,0,179476229.2,0,0,0,0,0,0,0,0,0,0,0,0,534756.4172,4278051.338,0,4812807.755,196293,184485330
584,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,1700,287856,10143777.85,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38.9480496,-84.9581728,3043133.355,8115022.28,0,11158155.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11158155.64
585,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,38774,6679601,235382929.9,0,0,0,0,0,0,0,0,0,1808,109096,3844441.624,4759,106,39.0846316,-85.2691784,70614878.97,188306343.9,0,258921222.9,0,0,0,0,0,0,0,0,0,0,0,0,384444.1624,3075553.299,0,3459997.462,280781,262662001.4
586,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,16700,3154440,111159533.2,0,0,0,0,0,0,0,0,0,0,0,0,1776,106,38.6727039,-85.7444145,33347859.96,88927626.56,0,122275486.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104784,122380270.5
587,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,6332,1120354,39480233.48,0,0,0,0,0,0,0,0,0,0,2647,93277.81935,2744,106,38.8249258,-85.0373975,11844070.04,31584186.78,0,43428256.83,0,0,0,0,0,0,0,0,0,0,0,0,9327.781935,74622.25548,0,83950.03742,161896,43674102.87
588,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,89756,17601467,620259334.8,0,0,0,0,0,0,0,0,0,1151,86682,3054593.1,3973,106,38.6776099,-87.0813484,186077800.4,496207467.8,0,682285268.3,0,0,0,0,0,0,0,0,0,0,0,0,305459.31,2443674.48,0,2749133.79,234407,685268809.1
589,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,55312,10832750,381736039.9,0,0,0,0,0,0,0,0,0,4018,287691,10137963.4,8849,106,38.3644324,-86.8870278,114520812,305388831.9,0,419909643.9,0,0,0,0,0,0,0,0,0,0,0,0,1013796.34,8110370.72,0,9124167.06,522091,429555902
590,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,90174,17864634,629533095.2,0,0,0,0,0,0,0,0,0,13478,1145518,40366989.45,1707,106,38.3079744,-87.5775949,188859928.6,503626476.2,0,692486404.7,0,0,0,0,0,0,0,0,0,0,0,0,4036698.945,32293591.56,0,36330290.51,100713,728917408.2
591,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,50214,8529902,300585817.1,0,0,0,0,0,0,0,0,0,386,22239,783681.6866,6199,106,39.0227107,-86.9958489,90175745.13,240468653.7,0,330644398.8,0,0,0,0,0,0,0,0,0,0,0,0,78368.16866,626945.3493,0,705313.5179,365741,331715453.3
592,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,127821,23703717,835296952.1,0,0,0,0,0,0,0,0,0,12522,884032,31152465.88,1721,106,38.687009,-87.3811461,250589085.6,668237561.7,0,918826647.3,0,0,0,0,0,0,0,0,0,0,0,0,3115246.588,24921972.7,0,28037219.29,101539,946965405.6
593,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,13456,2591346,91316624.12,0,0,0,0,0,0,0,0,0,486,35622,1255286.166,2029,106,38.6705579,-86.8022436,27394987.24,73053299.3,0,100448286.5,0,0,0,0,0,0,0,0,0,0,0,0,125528.6166,1004228.933,0,1129757.549,119711,101697755.1
594,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,20013,3378208,119044909.5,0,0,0,0,0,0,0,0,0,1079,89706,3161156.049,0,106,38.4159433,-87.214144,35713472.85,95235927.6,0,130949400.5,0,0,0,0,0,0,0,0,0,0,0,0,316115.6049,2528924.839,0,2845040.444,0,133794440.9
595,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,78985,15745368,554852131.4,0,0,0,0,0,0,0,0,0,17359,1505926,53067432.33,843,106,38.0145359,-87.8543645,166455639.4,443881705.1,0,610337344.5,0,0,0,0,0,0,0,0,0,0,0,0,5306743.233,42453945.86,0,47760689.1,49737,658147770.6
596,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,50953,9423087,332060826.2,0,0,0,0,0,0,0,0,0,2293,175000,6166837.32,5383,106,38.0288806,-86.9976446,99618247.86,265648661,0,365266908.8,0,0,0,0,0,0,0,0,0,0,0,0,616683.732,4933469.856,0,5550153.588,317597,371134659.4
597,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,59503,11083112,390558564,0,0,0,0,0,0,0,0,0,2100,135726,4782858.069,2128,106,39.0492722,-87.4172644,117167569.2,312446851.2,0,429614420.4,0,0,0,0,0,0,0,0,0,0,0,0,478285.8069,3826286.455,0,4304572.262,125552,434044544.7
598,CENSUS,2017,YEAR,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,26347,5123666,180553226.9,0,0,0,0,0,0,0,0,0,2307,181757,6404947.719,0,106,38.0461185,-87.5806553,54165968.07,144442581.5,0,198608549.6,0,0,0,0,0,0,0,0,0,0,0,0,640494.7719,5123958.175,0,5764452.947,0,204373002.5
